"","FPKM.SRR945391"
"ENSMUSG00000085862",0
"ENSMUSG00000085863",0
"ENSMUSG00000085864",0
"ENSMUSG00000085865",0
"ENSMUSG00000085866",0
"ENSMUSG00000085867",0
"ENSMUSG00000085868",0
"ENSMUSG00000085869",0
"ENSMUSG00000085870",0
"ENSMUSG00000085871",0
"ENSMUSG00000085872",0
"ENSMUSG00000085873",0.527674708624709
"ENSMUSG00000085875",0.201218024953213
"ENSMUSG00000085876",0
"ENSMUSG00000085877",0
"ENSMUSG00000085878",0
"ENSMUSG00000085880",0
"ENSMUSG00000085881",0.17544034541249
"ENSMUSG00000085882",2.081926
"ENSMUSG00000085883",0
"ENSMUSG00000085884",0
"ENSMUSG00000085885",0
"ENSMUSG00000085886",0.089726
"ENSMUSG00000085887",0.250141
"ENSMUSG00000085888",0
"ENSMUSG00000085889",0
"ENSMUSG00000085890",0.820724400360685
"ENSMUSG00000085891",0
"ENSMUSG00000085892",0
"ENSMUSG00000085893",5.23771
"ENSMUSG00000085894",0.869478
"ENSMUSG00000085895",0
"ENSMUSG00000085896",0
"ENSMUSG00000085897",0.113815
"ENSMUSG00000085898",0
"ENSMUSG00000085899",0
"ENSMUSG00000085900",0
"ENSMUSG00000085902",0
"ENSMUSG00000085903",0
"ENSMUSG00000085905",0
"ENSMUSG00000085908",0
"ENSMUSG00000085909",0
"ENSMUSG00000085910",0
"ENSMUSG00000085911",0
"ENSMUSG00000085912",0
"ENSMUSG00000085913",0.352927148970622
"ENSMUSG00000085914",1.345328
"ENSMUSG00000085915",0
"ENSMUSG00000085917",0.142918
"ENSMUSG00000085918",0
"ENSMUSG00000085919",0
"ENSMUSG00000085920",0
"ENSMUSG00000085921",0
"ENSMUSG00000085922",0
"ENSMUSG00000085923",0
"ENSMUSG00000085924",0
"ENSMUSG00000085925",0
"ENSMUSG00000085926",0
"ENSMUSG00000085927",0
"ENSMUSG00000085928",0
"ENSMUSG00000085929",0.981569
"ENSMUSG00000085931",0
"ENSMUSG00000085932",0
"ENSMUSG00000085933",1.02889331559314
"ENSMUSG00000085934",0
"ENSMUSG00000085936",0.262884634072275
"ENSMUSG00000085937",0
"ENSMUSG00000085938",0
"ENSMUSG00000085939",56.2602130274286
"ENSMUSG00000085940",0
"ENSMUSG00000085941",0
"ENSMUSG00000085944",0.784791
"ENSMUSG00000085945",0.83231140569395
"ENSMUSG00000085946",0
"ENSMUSG00000085949",0
"ENSMUSG00000085950",0
"ENSMUSG00000085951",0
"ENSMUSG00000085952",0
"ENSMUSG00000085953",0
"ENSMUSG00000085955",0.730997
"ENSMUSG00000085956",0.28024062885906
"ENSMUSG00000085957",0.224625
"ENSMUSG00000085958",0
"ENSMUSG00000085961",0
"ENSMUSG00000085962",1.10604164833006
"ENSMUSG00000085965",0
"ENSMUSG00000085966",0
"ENSMUSG00000085967",0
"ENSMUSG00000085968",0
"ENSMUSG00000085969",0
"ENSMUSG00000085970",0
"ENSMUSG00000085971",0.353816895342039
"ENSMUSG00000085972",0
"ENSMUSG00000085973",0
"ENSMUSG00000085975",0
"ENSMUSG00000085976",0
"ENSMUSG00000085977",0.158189
"ENSMUSG00000085978",0
"ENSMUSG00000085979",0
"ENSMUSG00000085980",0
"ENSMUSG00000085982",0
"ENSMUSG00000085984",0
"ENSMUSG00000085985",0
"ENSMUSG00000085987",0
"ENSMUSG00000085989",0
"ENSMUSG00000085990",0
"ENSMUSG00000085991",0
"ENSMUSG00000085992",0
"ENSMUSG00000085993",0
"ENSMUSG00000085995",0
"ENSMUSG00000085996",0
"ENSMUSG00000085998",0.728865413182489
"ENSMUSG00000085999",0
"ENSMUSG00000086000",0
"ENSMUSG00000086001",0
"ENSMUSG00000086003",0.627339136276391
"ENSMUSG00000086004",0
"ENSMUSG00000086006",0
"ENSMUSG00000086007",0
"ENSMUSG00000086008",0
"ENSMUSG00000086009",0
"ENSMUSG00000086010",2.20299218933669
"ENSMUSG00000086012",0
"ENSMUSG00000086013",0.748893
"ENSMUSG00000086014",0
"ENSMUSG00000086015",0.358622
"ENSMUSG00000086016",0
"ENSMUSG00000086017",0
"ENSMUSG00000086018",0.122328
"ENSMUSG00000086019",0
"ENSMUSG00000086020",0
"ENSMUSG00000086021",0
"ENSMUSG00000086022",0.351873
"ENSMUSG00000086025",0
"ENSMUSG00000086026",0
"ENSMUSG00000086027",0
"ENSMUSG00000086028",0
"ENSMUSG00000086029",0
"ENSMUSG00000086030",0
"ENSMUSG00000086031",0
"ENSMUSG00000086032",0.608718
"ENSMUSG00000086034",0
"ENSMUSG00000086035",0
"ENSMUSG00000086036",0
"ENSMUSG00000086037",0
"ENSMUSG00000086039",0
"ENSMUSG00000086040",0.902523625527129
"ENSMUSG00000086041",0.368242
"ENSMUSG00000086042",0
"ENSMUSG00000086043",4.073133
"ENSMUSG00000086044",0
"ENSMUSG00000086046",0
"ENSMUSG00000086047",0
"ENSMUSG00000086048",0
"ENSMUSG00000086049",0
"ENSMUSG00000086050",0
"ENSMUSG00000086052",0
"ENSMUSG00000086053",0
"ENSMUSG00000086054",0.720337935766423
"ENSMUSG00000086055",0
"ENSMUSG00000086056",0
"ENSMUSG00000086057",0
"ENSMUSG00000086058",0
"ENSMUSG00000086060",0
"ENSMUSG00000086061",3.34415679094699
"ENSMUSG00000086063",0
"ENSMUSG00000086064",0
"ENSMUSG00000086065",0
"ENSMUSG00000086066",0
"ENSMUSG00000086067",0
"ENSMUSG00000086068",0
"ENSMUSG00000086069",0
"ENSMUSG00000086070",0
"ENSMUSG00000086071",0
"ENSMUSG00000086072",0
"ENSMUSG00000086074",0
"ENSMUSG00000086075",0.412381566975569
"ENSMUSG00000086076",0
"ENSMUSG00000086077",0
"ENSMUSG00000086078",0
"ENSMUSG00000086080",0
"ENSMUSG00000086081",0
"ENSMUSG00000086083",0
"ENSMUSG00000086087",0
"ENSMUSG00000086089",0
"ENSMUSG00000086090",0
"ENSMUSG00000086092",0
"ENSMUSG00000086095",0
"ENSMUSG00000086096",0
"ENSMUSG00000086097",0
"ENSMUSG00000086098",0
"ENSMUSG00000086103",0
"ENSMUSG00000086104",0
"ENSMUSG00000086105",0
"ENSMUSG00000086107",0
"ENSMUSG00000086108",0.256803
"ENSMUSG00000086109",0
"ENSMUSG00000086111",0
"ENSMUSG00000086112",0
"ENSMUSG00000086114",0
"ENSMUSG00000086115",0
"ENSMUSG00000086117",0
"ENSMUSG00000086118",0
"ENSMUSG00000086119",0.866733487550201
"ENSMUSG00000086121",0
"ENSMUSG00000086122",0
"ENSMUSG00000086123",1.502708
"ENSMUSG00000086124",0
"ENSMUSG00000086125",0
"ENSMUSG00000086126",0
"ENSMUSG00000086127",0
"ENSMUSG00000086128",0
"ENSMUSG00000086129",0
"ENSMUSG00000086130",0
"ENSMUSG00000086132",0
"ENSMUSG00000086133",0
"ENSMUSG00000086134",0
"ENSMUSG00000086135",0
"ENSMUSG00000086136",0
"ENSMUSG00000086137",0
"ENSMUSG00000086138",0
"ENSMUSG00000086139",0
"ENSMUSG00000086140",0
"ENSMUSG00000086141",0
"ENSMUSG00000086142",0
"ENSMUSG00000086144",0
"ENSMUSG00000086145",0
"ENSMUSG00000086146",0
"ENSMUSG00000086147",0
"ENSMUSG00000086148",0
"ENSMUSG00000086150",0
"ENSMUSG00000086152",0
"ENSMUSG00000086153",0
"ENSMUSG00000086154",0.1047644106814
"ENSMUSG00000086155",0
"ENSMUSG00000086156",0.255499
"ENSMUSG00000086157",0
"ENSMUSG00000086158",4.27890066264559
"ENSMUSG00000086159",0
"ENSMUSG00000086160",0
"ENSMUSG00000086161",0
"ENSMUSG00000086162",0
"ENSMUSG00000086163",0
"ENSMUSG00000086164",0
"ENSMUSG00000086165",0
"ENSMUSG00000086166",0
"ENSMUSG00000086167",2.626134
"ENSMUSG00000086168",0
"ENSMUSG00000086170",0
"ENSMUSG00000086171",0
"ENSMUSG00000086172",0
"ENSMUSG00000086173",0
"ENSMUSG00000086174",12.999478
"ENSMUSG00000086175",0.389589636042403
"ENSMUSG00000086176",0
"ENSMUSG00000086177",0
"ENSMUSG00000086179",0
"ENSMUSG00000086181",0
"ENSMUSG00000086184",0.315566
"ENSMUSG00000086185",0
"ENSMUSG00000086186",0
"ENSMUSG00000086187",0
"ENSMUSG00000086188",0
"ENSMUSG00000086189",0.301285
"ENSMUSG00000086190",0
"ENSMUSG00000086191",0
"ENSMUSG00000086192",0
"ENSMUSG00000086193",0
"ENSMUSG00000086194",0
"ENSMUSG00000086195",0.439269
"ENSMUSG00000086196",0
"ENSMUSG00000086197",0
"ENSMUSG00000086199",0
"ENSMUSG00000086201",0
"ENSMUSG00000086202",0
"ENSMUSG00000086203",0
"ENSMUSG00000086204",0
"ENSMUSG00000086205",0
"ENSMUSG00000086206",0
"ENSMUSG00000086207",0
"ENSMUSG00000086209",0
"ENSMUSG00000086211",0
"ENSMUSG00000086212",0.536259137228261
"ENSMUSG00000086213",0.819980687042617
"ENSMUSG00000086214",0
"ENSMUSG00000086216",0
"ENSMUSG00000086219",0
"ENSMUSG00000086220",0
"ENSMUSG00000086221",0
"ENSMUSG00000086222",0
"ENSMUSG00000086224",0
"ENSMUSG00000086225",0
"ENSMUSG00000086226",0
"ENSMUSG00000086227",0
"ENSMUSG00000086228",0
"ENSMUSG00000086229",1.123905
"ENSMUSG00000086231",0.317042
"ENSMUSG00000086232",0
"ENSMUSG00000086233",0
"ENSMUSG00000086234",0
"ENSMUSG00000086235",1.460281
"ENSMUSG00000086236",0
"ENSMUSG00000086237",1.479432
"ENSMUSG00000086238",0
"ENSMUSG00000086239",0
"ENSMUSG00000086240",3.390329
"ENSMUSG00000086241",0
"ENSMUSG00000086243",25.278694
"ENSMUSG00000086244",0
"ENSMUSG00000086245",1.655449
"ENSMUSG00000086246",0
"ENSMUSG00000086247",0.697733222927807
"ENSMUSG00000086248",0
"ENSMUSG00000086249",0
"ENSMUSG00000086250",0
"ENSMUSG00000086251",0
"ENSMUSG00000086253",0
"ENSMUSG00000086254",0
"ENSMUSG00000086255",0
"ENSMUSG00000086256",0
"ENSMUSG00000086257",0
"ENSMUSG00000086258",0
"ENSMUSG00000086259",0
"ENSMUSG00000086260",0.725383
"ENSMUSG00000086261",0
"ENSMUSG00000086262",0
"ENSMUSG00000086263",0
"ENSMUSG00000086264",0
"ENSMUSG00000086265",0.619375
"ENSMUSG00000086266",3.18960668371744
"ENSMUSG00000086267",0
"ENSMUSG00000086268",0
"ENSMUSG00000086269",0
"ENSMUSG00000086272",0
"ENSMUSG00000086273",0
"ENSMUSG00000086275",0
"ENSMUSG00000086277",0
"ENSMUSG00000086278",0
"ENSMUSG00000086279",0
"ENSMUSG00000086282",0
"ENSMUSG00000086283",0
"ENSMUSG00000086284",0
"ENSMUSG00000086286",0
"ENSMUSG00000086287",1.066286
"ENSMUSG00000086288",0.863195242299795
"ENSMUSG00000086289",0
"ENSMUSG00000086290",3.44365331931724
"ENSMUSG00000086291",0
"ENSMUSG00000086293",0
"ENSMUSG00000086296",0.56528325449971
"ENSMUSG00000086297",0
"ENSMUSG00000086298",0.863466
"ENSMUSG00000086302",0
"ENSMUSG00000086306",0
"ENSMUSG00000086308",0
"ENSMUSG00000086310",0
"ENSMUSG00000086311",0
"ENSMUSG00000086312",0
"ENSMUSG00000086313",0
"ENSMUSG00000086315",0.364908
"ENSMUSG00000086316",2.77035709690512
"ENSMUSG00000086319",0
"ENSMUSG00000086320",0
"ENSMUSG00000086321",0
"ENSMUSG00000086322",0
"ENSMUSG00000086324",0
"ENSMUSG00000086326",0
"ENSMUSG00000086327",0
"ENSMUSG00000086328",1.53569
"ENSMUSG00000086329",0
"ENSMUSG00000086330",0
"ENSMUSG00000086331",2.972857
"ENSMUSG00000086332",0
"ENSMUSG00000086333",0
"ENSMUSG00000086335",0
"ENSMUSG00000086336",0
"ENSMUSG00000086337",0
"ENSMUSG00000086338",0
"ENSMUSG00000086339",0
"ENSMUSG00000086340",0
"ENSMUSG00000086341",1.262989
"ENSMUSG00000086342",0
"ENSMUSG00000086346",0
"ENSMUSG00000086347",0
"ENSMUSG00000086348",0
"ENSMUSG00000086349",0
"ENSMUSG00000086350",0.216258
"ENSMUSG00000086352",0
"ENSMUSG00000086353",0
"ENSMUSG00000086354",0
"ENSMUSG00000086355",0
"ENSMUSG00000086356",0
"ENSMUSG00000086358",0.105197829240303
"ENSMUSG00000086359",0.383863
"ENSMUSG00000086360",0
"ENSMUSG00000086361",0
"ENSMUSG00000086363",0
"ENSMUSG00000086364",0
"ENSMUSG00000086365",0
"ENSMUSG00000086366",0
"ENSMUSG00000086367",0
"ENSMUSG00000086368",0.0734253891577928
"ENSMUSG00000086369",0
"ENSMUSG00000086370",1.67557557177854
"ENSMUSG00000086371",0
"ENSMUSG00000086372",0
"ENSMUSG00000086373",0.00865754577714691
"ENSMUSG00000086375",0
"ENSMUSG00000086376",0
"ENSMUSG00000086377",0.102855
"ENSMUSG00000086379",0
"ENSMUSG00000086380",0
"ENSMUSG00000086381",0
"ENSMUSG00000086382",0
"ENSMUSG00000086384",0
"ENSMUSG00000086385",0
"ENSMUSG00000086386",0
"ENSMUSG00000086387",0
"ENSMUSG00000086389",0
"ENSMUSG00000086390",10.54703575951
"ENSMUSG00000086391",0
"ENSMUSG00000086392",0.171803097554421
"ENSMUSG00000086395",0
"ENSMUSG00000086396",0
"ENSMUSG00000086399",0
"ENSMUSG00000086401",0
"ENSMUSG00000086402",0
"ENSMUSG00000086404",0
"ENSMUSG00000086405",0
"ENSMUSG00000086407",0
"ENSMUSG00000086408",0
"ENSMUSG00000086409",0
"ENSMUSG00000086410",0.37838269278607
"ENSMUSG00000086411",0
"ENSMUSG00000086413",0
"ENSMUSG00000086414",0
"ENSMUSG00000086415",0
"ENSMUSG00000086416",0.24045
"ENSMUSG00000086417",0.715552
"ENSMUSG00000086418",0
"ENSMUSG00000086420",3.23343
"ENSMUSG00000086421",0
"ENSMUSG00000086422",0
"ENSMUSG00000086423",0
"ENSMUSG00000086424",0
"ENSMUSG00000086425",0
"ENSMUSG00000086426",0
"ENSMUSG00000086427",0.141329115522291
"ENSMUSG00000086428",0
"ENSMUSG00000086429",3.64953316755162
"ENSMUSG00000086430",0
"ENSMUSG00000086431",0
"ENSMUSG00000086432",0
"ENSMUSG00000086433",0
"ENSMUSG00000086434",0
"ENSMUSG00000086436",9.892964
"ENSMUSG00000086437",0
"ENSMUSG00000086438",0
"ENSMUSG00000086439",0
"ENSMUSG00000086441",0
"ENSMUSG00000086442",0
"ENSMUSG00000086443",0.475962
"ENSMUSG00000086444",0
"ENSMUSG00000086445",0
"ENSMUSG00000086446",0.692835
"ENSMUSG00000086447",0
"ENSMUSG00000086448",0.412761
"ENSMUSG00000086449",0
"ENSMUSG00000086450",0.057691
"ENSMUSG00000086451",0
"ENSMUSG00000086452",0
"ENSMUSG00000086453",0.184188386394558
"ENSMUSG00000086454",0
"ENSMUSG00000086455",0
"ENSMUSG00000086458",0
"ENSMUSG00000086459",0
"ENSMUSG00000086460",0
"ENSMUSG00000086462",0
"ENSMUSG00000086464",0
"ENSMUSG00000086467",0
"ENSMUSG00000086468",0
"ENSMUSG00000086470",0
"ENSMUSG00000086472",0
"ENSMUSG00000086473",0
"ENSMUSG00000086474",0
"ENSMUSG00000086475",0
"ENSMUSG00000086477",0.622029901064496
"ENSMUSG00000086478",0
"ENSMUSG00000086479",0
"ENSMUSG00000086480",0
"ENSMUSG00000086481",0
"ENSMUSG00000086482",0
"ENSMUSG00000086483",0
"ENSMUSG00000086484",0
"ENSMUSG00000086485",0
"ENSMUSG00000086486",0.2144
"ENSMUSG00000086487",0
"ENSMUSG00000086489",0
"ENSMUSG00000086490",0
"ENSMUSG00000086491",0
"ENSMUSG00000086493",0
"ENSMUSG00000086494",0
"ENSMUSG00000086495",0
"ENSMUSG00000086496",0
"ENSMUSG00000086497",0
"ENSMUSG00000086498",0
"ENSMUSG00000086499",0
"ENSMUSG00000086500",0
"ENSMUSG00000086501",0
"ENSMUSG00000086502",0.491038345070423
"ENSMUSG00000086503",54.4449466725176
"ENSMUSG00000086504",0
"ENSMUSG00000086505",0
"ENSMUSG00000086506",0
"ENSMUSG00000086507",3.71849
"ENSMUSG00000086509",0
"ENSMUSG00000086512",0
"ENSMUSG00000086513",0.220039
"ENSMUSG00000086514",0
"ENSMUSG00000086515",0.374252
"ENSMUSG00000086517",0
"ENSMUSG00000086518",0
"ENSMUSG00000086519",0
"ENSMUSG00000086521",0
"ENSMUSG00000086522",0
"ENSMUSG00000086523",0
"ENSMUSG00000086524",0
"ENSMUSG00000086525",0
"ENSMUSG00000086526",0
"ENSMUSG00000086527",0
"ENSMUSG00000086528",0
"ENSMUSG00000086529",0.660274
"ENSMUSG00000086530",0
"ENSMUSG00000086531",0
"ENSMUSG00000086533",0.382193553559974
"ENSMUSG00000086534",0
"ENSMUSG00000086536",0.182794
"ENSMUSG00000086537",0
"ENSMUSG00000086539",0
"ENSMUSG00000086540",0
"ENSMUSG00000086541",0
"ENSMUSG00000086542",0
"ENSMUSG00000086544",0.12626625319777
"ENSMUSG00000086545",0
"ENSMUSG00000086546",0
"ENSMUSG00000086547",0
"ENSMUSG00000086548",0
"ENSMUSG00000086549",1.086329
"ENSMUSG00000086550",0
"ENSMUSG00000086552",0
"ENSMUSG00000086554",0
"ENSMUSG00000086555",0
"ENSMUSG00000086556",0
"ENSMUSG00000086557",0
"ENSMUSG00000086558",0
"ENSMUSG00000086559",0
"ENSMUSG00000086560",0
"ENSMUSG00000086561",0
"ENSMUSG00000086562",0
"ENSMUSG00000086563",0
"ENSMUSG00000086564",0
"ENSMUSG00000086565",0
"ENSMUSG00000086567",1.611416
"ENSMUSG00000086569",0
"ENSMUSG00000086573",0
"ENSMUSG00000086575",0
"ENSMUSG00000086576",0
"ENSMUSG00000086577",0
"ENSMUSG00000086578",0.125854307522124
"ENSMUSG00000086580",0
"ENSMUSG00000086582",0
"ENSMUSG00000086583",73.0070814239451
"ENSMUSG00000086584",0
"ENSMUSG00000086585",0
"ENSMUSG00000086586",0
"ENSMUSG00000086587",1.90493817391304
"ENSMUSG00000086588",0
"ENSMUSG00000086589",0
"ENSMUSG00000086591",0.685452
"ENSMUSG00000086592",0
"ENSMUSG00000086593",0
"ENSMUSG00000086594",0
"ENSMUSG00000086595",0
"ENSMUSG00000086596",0.108586
"ENSMUSG00000086598",0
"ENSMUSG00000086600",1.50058755048255
"ENSMUSG00000086601",0
"ENSMUSG00000086602",0.230621
"ENSMUSG00000086603",0
"ENSMUSG00000086604",0
"ENSMUSG00000086606",0.605241
"ENSMUSG00000086607",0
"ENSMUSG00000086608",0
"ENSMUSG00000086610",0.966331
"ENSMUSG00000086612",0
"ENSMUSG00000086613",0
"ENSMUSG00000086614",0
"ENSMUSG00000086617",0
"ENSMUSG00000086618",0
"ENSMUSG00000086620",0
"ENSMUSG00000086621",0
"ENSMUSG00000086624",0
"ENSMUSG00000086625",0
"ENSMUSG00000086628",0
"ENSMUSG00000086629",0.178435834032355
"ENSMUSG00000086630",0
"ENSMUSG00000086631",0
"ENSMUSG00000086632",0
"ENSMUSG00000086633",0
"ENSMUSG00000086636",0
"ENSMUSG00000086637",0
"ENSMUSG00000086638",0.804097917326297
"ENSMUSG00000086641",0
"ENSMUSG00000086643",0
"ENSMUSG00000086644",0
"ENSMUSG00000086645",1.580753
"ENSMUSG00000086646",0
"ENSMUSG00000086648",0
"ENSMUSG00000086649",0
"ENSMUSG00000086650",0
"ENSMUSG00000086652",0
"ENSMUSG00000086653",0
"ENSMUSG00000086654",0
"ENSMUSG00000086655",0
"ENSMUSG00000086656",0
"ENSMUSG00000086657",0.597932956223629
"ENSMUSG00000086658",0
"ENSMUSG00000086659",0
"ENSMUSG00000086660",0
"ENSMUSG00000086662",0
"ENSMUSG00000086665",0
"ENSMUSG00000086666",0
"ENSMUSG00000086668",0
"ENSMUSG00000086669",0
"ENSMUSG00000086670",4.089744
"ENSMUSG00000086671",0
"ENSMUSG00000086674",0
"ENSMUSG00000086675",0
"ENSMUSG00000086676",0
"ENSMUSG00000086677",0
"ENSMUSG00000086679",0
"ENSMUSG00000086680",0
"ENSMUSG00000086681",0
"ENSMUSG00000086682",0.525085267148014
"ENSMUSG00000086683",0
"ENSMUSG00000086684",0
"ENSMUSG00000086685",0
"ENSMUSG00000086686",0
"ENSMUSG00000086687",0
"ENSMUSG00000086688",12.628893
"ENSMUSG00000086689",0
"ENSMUSG00000086690",0
"ENSMUSG00000086691",7.60892
"ENSMUSG00000086693",0.44082
"ENSMUSG00000086694",0
"ENSMUSG00000086695",0.122239
"ENSMUSG00000086696",0
"ENSMUSG00000086697",0.23178488111332
"ENSMUSG00000086698",0
"ENSMUSG00000086699",0.120118
"ENSMUSG00000086700",0
"ENSMUSG00000086701",0
"ENSMUSG00000086702",0
"ENSMUSG00000086703",0
"ENSMUSG00000086704",0
"ENSMUSG00000086706",4.41079587054409
"ENSMUSG00000086707",0
"ENSMUSG00000086708",0
"ENSMUSG00000086709",0
"ENSMUSG00000086710",0
"ENSMUSG00000086711",0
"ENSMUSG00000086712",0.0960516441536513
"ENSMUSG00000086713",0
"ENSMUSG00000086714",0.575455325013866
"ENSMUSG00000086715",0
"ENSMUSG00000086716",0
"ENSMUSG00000086717",0
"ENSMUSG00000086718",0
"ENSMUSG00000086719",0
"ENSMUSG00000086720",0
"ENSMUSG00000086721",1.617362
"ENSMUSG00000086722",0
"ENSMUSG00000086724",0.934399
"ENSMUSG00000086725",1.642153
"ENSMUSG00000086726",0
"ENSMUSG00000086727",0
"ENSMUSG00000086728",0.937672749188688
"ENSMUSG00000086729",0
"ENSMUSG00000086730",0
"ENSMUSG00000086731",0
"ENSMUSG00000086732",0
"ENSMUSG00000086733",0
"ENSMUSG00000086735",0
"ENSMUSG00000086736",0
"ENSMUSG00000086738",0
"ENSMUSG00000086739",0
"ENSMUSG00000086740",0.253419047651464
"ENSMUSG00000086741",0
"ENSMUSG00000086742",0
"ENSMUSG00000086743",0
"ENSMUSG00000086745",0
"ENSMUSG00000086746",1.78730137528345
"ENSMUSG00000086748",0
"ENSMUSG00000086749",0
"ENSMUSG00000086750",0
"ENSMUSG00000086752",0
"ENSMUSG00000086753",0.729451
"ENSMUSG00000086754",0
"ENSMUSG00000086755",0
"ENSMUSG00000086756",0
"ENSMUSG00000086757",0
"ENSMUSG00000086758",0
"ENSMUSG00000086760",0
"ENSMUSG00000086761",0
"ENSMUSG00000086762",0
"ENSMUSG00000086763",0
"ENSMUSG00000086764",0
"ENSMUSG00000086765",2.01728971125731
"ENSMUSG00000086766",0
"ENSMUSG00000086767",0
"ENSMUSG00000086769",0
"ENSMUSG00000086770",0
"ENSMUSG00000086771",0
"ENSMUSG00000086773",0
"ENSMUSG00000086774",0
"ENSMUSG00000086775",0
"ENSMUSG00000086777",0
"ENSMUSG00000086779",0
"ENSMUSG00000086781",0
"ENSMUSG00000086782",10.2809060228758
"ENSMUSG00000086783",0
"ENSMUSG00000086784",21.656612
"ENSMUSG00000086785",0
"ENSMUSG00000086786",0
"ENSMUSG00000086788",0
"ENSMUSG00000086789",0
"ENSMUSG00000086790",0
"ENSMUSG00000086791",0
"ENSMUSG00000086792",0
"ENSMUSG00000086794",0.744886
"ENSMUSG00000086795",0
"ENSMUSG00000086796",0.125091155770075
"ENSMUSG00000086798",0
"ENSMUSG00000086799",0
"ENSMUSG00000086800",0
"ENSMUSG00000086801",0
"ENSMUSG00000086804",0
"ENSMUSG00000086805",0
"ENSMUSG00000086806",0
"ENSMUSG00000086807",0
"ENSMUSG00000086808",0
"ENSMUSG00000086810",0.625953
"ENSMUSG00000086812",0
"ENSMUSG00000086813",0
"ENSMUSG00000086814",0
"ENSMUSG00000086815",0
"ENSMUSG00000086816",0
"ENSMUSG00000086817",0
"ENSMUSG00000086818",0
"ENSMUSG00000086819",0
"ENSMUSG00000086820",1.332001
"ENSMUSG00000086821",0
"ENSMUSG00000086822",0
"ENSMUSG00000086823",0
"ENSMUSG00000086824",0
"ENSMUSG00000086825",0
"ENSMUSG00000086826",2.156864
"ENSMUSG00000086827",0
"ENSMUSG00000086828",0
"ENSMUSG00000086830",0
"ENSMUSG00000086831",0
"ENSMUSG00000086833",0
"ENSMUSG00000086834",0
"ENSMUSG00000086835",0
"ENSMUSG00000086836",0
"ENSMUSG00000086837",0
"ENSMUSG00000086838",0
"ENSMUSG00000086839",0
"ENSMUSG00000086840",0
"ENSMUSG00000086841",19.947193
"ENSMUSG00000086842",0.03557
"ENSMUSG00000086843",0
"ENSMUSG00000086844",1.74467108255659
"ENSMUSG00000086845",0
"ENSMUSG00000086846",0.503338
"ENSMUSG00000086847",0
"ENSMUSG00000086848",0
"ENSMUSG00000086849",0
"ENSMUSG00000086850",0
"ENSMUSG00000086851",0
"ENSMUSG00000086854",0
"ENSMUSG00000086855",0
"ENSMUSG00000086856",0
"ENSMUSG00000086858",0
"ENSMUSG00000086859",2.92075065259392
"ENSMUSG00000086860",0
"ENSMUSG00000086861",0
"ENSMUSG00000086862",0
"ENSMUSG00000086863",0
"ENSMUSG00000086866",0
"ENSMUSG00000086867",0
"ENSMUSG00000086868",4.956977
"ENSMUSG00000086870",0
"ENSMUSG00000086872",0
"ENSMUSG00000086873",0.672217
"ENSMUSG00000086874",0
"ENSMUSG00000086875",0
"ENSMUSG00000086876",0
"ENSMUSG00000086877",1.22628404301075
"ENSMUSG00000086879",0
"ENSMUSG00000086881",4.850295
"ENSMUSG00000086882",0.05014
"ENSMUSG00000086884",0
"ENSMUSG00000086887",0
"ENSMUSG00000086889",0
"ENSMUSG00000086890",0
"ENSMUSG00000086891",0.942617
"ENSMUSG00000086892",0
"ENSMUSG00000086893",0
"ENSMUSG00000086894",0.598808364149974
"ENSMUSG00000086896",0
"ENSMUSG00000086898",0
"ENSMUSG00000086900",0
"ENSMUSG00000086902",0
"ENSMUSG00000086903",0
"ENSMUSG00000086904",0
"ENSMUSG00000086905",0
"ENSMUSG00000086906",0
"ENSMUSG00000086907",0
"ENSMUSG00000086908",0
"ENSMUSG00000086909",0
"ENSMUSG00000086910",0
"ENSMUSG00000086911",0
"ENSMUSG00000086912",0
"ENSMUSG00000086913",0
"ENSMUSG00000086914",7.749486
"ENSMUSG00000086915",0
"ENSMUSG00000086916",0.0664662534587714
"ENSMUSG00000086917",0
"ENSMUSG00000086918",0.416449
"ENSMUSG00000086919",0
"ENSMUSG00000086920",0.770777
"ENSMUSG00000086921",0
"ENSMUSG00000086922",15.907144
"ENSMUSG00000086923",0
"ENSMUSG00000086924",0.63193
"ENSMUSG00000086925",12.512227
"ENSMUSG00000086926",0.325468
"ENSMUSG00000086927",0
"ENSMUSG00000086928",0
"ENSMUSG00000086929",4.917004
"ENSMUSG00000086930",0.561718528195489
"ENSMUSG00000086931",0
"ENSMUSG00000086932",0
"ENSMUSG00000086933",0
"ENSMUSG00000086935",0.81284
"ENSMUSG00000086936",0
"ENSMUSG00000086937",0
"ENSMUSG00000086938",0.276472671428571
"ENSMUSG00000086939",0
"ENSMUSG00000086940",0
"ENSMUSG00000086941",0
"ENSMUSG00000086942",0.417066
"ENSMUSG00000086943",0
"ENSMUSG00000086944",0
"ENSMUSG00000086945",0
"ENSMUSG00000086946",0.130249378935318
"ENSMUSG00000086947",0
"ENSMUSG00000086948",0
"ENSMUSG00000086949",0
"ENSMUSG00000086951",0
"ENSMUSG00000086952",0
"ENSMUSG00000086953",0
"ENSMUSG00000086954",0
"ENSMUSG00000086955",0
"ENSMUSG00000086957",0
"ENSMUSG00000086959",0
"ENSMUSG00000086960",0
"ENSMUSG00000086961",0
"ENSMUSG00000086962",0
"ENSMUSG00000086963",0
"ENSMUSG00000086964",0
"ENSMUSG00000086965",0.829822
